Date Reported,Date Occurred,Month,Day,Year,Time Occurred,Hour,Area ID,Area Name,Location ,Latitude,Longitude,Description,Classified Crime Type
10/31/2013,10/30/2012,10,30,2012,1600,16,17,Devonshire,"(34.2697, -118.5175)",33.9555,-118.5175,VANDALISM,Vandalism
12/1/2013,12/1/2012,12,1,2012,200,2,17,Devonshire,"(34.2467, -118.5137)",33.9449,-118.5137,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,1700,17,18,Southeast,"(33.9438, -118.2739)",33.9457,-118.2739,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,2130,21,18,Southeast,"(33.9348, -118.2781)",33.9295,-118.2781,VANDALISM,Vandalism
1/2/2013,12/20/2012,12,20,2012,1500,15,18,Southeast,"(33.9431, -118.2391)",33.9393,-118.2391,VANDALISM,Vandalism
1/5/2013,1/4/2012,1,4,2012,1530,15,18,Southeast,"(33.9449, -118.2415)",33.9466,-118.2415,VANDALISM,Vandalism
1/22/2013,12/18/2012,12,18,2012,900,9,18,Southeast,"(33.9419, -118.2784)",33.9565,-118.2784,VANDALISM,Vandalism
2/2/2013,12/23/2012,12,23,2012,1200,12,18,Southeast,"(33.9389, -118.2317)",33.9237,-118.2317,VANDALISM,Vandalism
5/31/2013,5/30/2012,5,30,2012,1200,12,18,Southeast,"(33.9237, -118.2739)",33.9335,-118.2739,VANDALISM,Vandalism
6/4/2013,6/3/2012,6,3,2012,2200,22,18,Southeast,"(33.9334, -118.2335)",33.9164,-118.2335,VANDALISM,Vandalism
7/9/2016,7/9/2012,7,9,2012,1,0,18,Southeast,"(33.9455, -118.2869)",34.2216,-118.2869,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,830,8,19,Mission,"(34.2572, -118.4543)",34.2992,-118.4543,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,1900,19,19,Mission,"(34.2726, -118.4447)",34.2283,-118.4447,VANDALISM,Vandalism
1/2/2013,12/31/2012,12,31,2012,1100,11,19,Mission,"(34.2432, -118.4456)",34.2215,-118.4456,VANDALISM,Vandalism
1/2/2013,12/29/2012,12,29,2012,1200,12,19,Mission,"(34.2137, -118.4532)",34.241,-118.4532,VANDALISM,Vandalism
1/3/2013,9/5/2012,9,5,2012,915,9,20,Olympic,"(34.0705, -118.2857)",34.0588,-118.2857,VANDALISM,Vandalism
1/3/2013,12/31/2012,12,31,2012,5,0,20,Olympic,"(34.0709, -118.2941)",34.0636,-118.2941,VANDALISM,Vandalism
1/1/2013,12/20/2012,12,20,2012,1900,19,21,Topanga,"(34.181, -118.5904)",33.7106,-118.5904,AUTO THEFT,Vandalism
3/12/2013,11/21/2012,11,21,2012,5,0,21,Topanga,"(34.2258, -118.5994)",33.7894,-118.5994,AUTO THEFT,Vandalism
5/5/2013,9/1/2012,9,1,2012,1200,12,21,Topanga,"(34.1847, -118.5928)",34.0948,-118.5928,AUTO THEFT,Vandalism
6/12/2013,12/29/2012,12,29,2012,1800,18,9,Van Nuys,"(34.1474, -118.4183)",34.0364,-118.4183,AUTO THEFT,Auto theft
7/21/2013,7/21/2012,7,21,2012,5,0,10,West Valley,"(34.1772, -118.5475)",34.0454,-118.5475,AUTO THEFT,Auto theft
2/15/2013,11/15/2012,11,15,2012,130,1,14,Pacific,"(34.0002, -118.4242)",34.0333,-118.4242,AUTO THEFT,Auto theft
1/8/2013,4/24/2012,4,24,2012,1000,10,1,Central,"(34.0517, -118.2491)",34.0444,-118.2491,AUTO THEFT,Auto theft
2/6/2013,11/18/2012,11,18,2012,1200,12,1,Central,"(34.0423, -118.2666)",34.048,-118.2666,AUTO THEFT,Auto theft
2/11/2013,11/1/2012,11,1,2012,800,8,1,Central,"(34.0455, -118.2381)",34.0327,-118.2381,AUTO THEFT,Auto theft
3/12/2013,8/1/2012,8,1,2012,1400,14,1,Central,"(34.0496, -118.2458)",34.0472,-118.2458,AUTO THEFT,Auto theft
1/2/2013,12/27/2012,12,27,2012,1615,16,2,Rampart,"(34.0659, -118.252)",34.0441,-118.252,AUTO THEFT,Auto theft
1/6/2013,12/28/2012,12,28,2012,2130,21,2,Rampart,"(34.0731, -118.2746)",34.0641,-118.2746,AUTO THEFT,Auto theft
2/14/2013,9/1/2012,9,1,2012,2100,21,2,Rampart,"(34.0546, -118.2684)",34.0869,-118.2684,AUTO THEFT,Auto theft
1/3/2014,1/2/2012,1,2,2012,1930,19,2,Rampart,"(34.0473, -118.2827)",34.0549,-118.2827,AUTO THEFT,Auto theft
6/10/2014,9/15/2012,9,15,2012,1100,11,2,Rampart,"(34.0763, -118.2994)",34.0447,-118.2994,AUTO THEFT,Auto theft
1/1/2013,12/23/2012,12,23,2012,1700,17,3,Southwest,"(34.0303, -118.2808)",34.0325,-118.2808,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,2100,21,3,Southwest,"(34.0091, -118.2959)",34.0202,-118.2959,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,2100,21,3,Southwest,"(34.0129, -118.3555)",34.0037,-118.3555,AUTO THEFT,Auto theft
1/2/2013,11/28/2012,11,28,2012,1700,17,3,Southwest,"(34.0295, -118.3384)",34.0074,-118.3384,AUTO THEFT,Auto theft
1/3/2013,12/4/2012,12,4,2012,920,9,3,Southwest,"(34.0327, -118.3033)",34.0128,-118.3033,AUTO THEFT,Auto theft
1/6/2013,11/30/2012,11,30,2012,2100,21,3,Southwest,"(34.0256, -118.3417)",34.0325,-118.3417,AUTO THEFT,Auto theft
1/7/2013,12/11/2012,12,11,2012,1300,13,3,Southwest,"(34.0077, -118.3454)",34.0173,-118.3454,AUTO THEFT,Auto theft
1/29/2013,12/19/2012,12,19,2012,1200,12,3,Southwest,"(34.0182, -118.2915)",34.0183,-118.2915,AUTO THEFT,Auto theft
2/5/2013,11/8/2012,11,8,2012,1200,12,3,Southwest,"(34.0282, -118.372)",34.0328,-118.372,AUTO THEFT,Auto theft
3/6/2013,9/28/2012,9,28,2012,200,2,3,Southwest,"(34.0286, -118.3248)",34.0155,-118.3248,AUTO THEFT,Auto theft
3/23/2013,12/31/2012,12,31,2012,900,9,3,Southwest,"(34.0255, -118.356)",34.01,-118.356,AUTO THEFT,Auto theft
5/6/2013,9/1/2012,9,1,2012,330,3,3,Southwest,"(34.0237, -118.3089)",34.0109,-118.3089,AUTO THEFT,Auto theft
5/19/2013,11/15/2012,11,15,2012,1400,14,3,Southwest,"(34.0328, -118.2864)",34.0128,-118.2864,AUTO THEFT,Auto theft
2/11/2014,11/28/2012,11,28,2012,1800,18,3,Southwest,"(34.0256, -118.3471)",34.0064,-118.3471,AUTO THEFT,Auto theft
6/23/2014,6/25/2012,6,25,2012,1000,10,3,Southwest,"(34.0055, -118.298)",34.023,-118.298,AUTO THEFT,Auto theft
12/17/2014,10/31/2012,10,31,2012,1700,17,3,Southwest,"(34.0062, -118.2857)",34.0217,-118.2857,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,2200,22,4,Hollenbeck,"(34.0477, -118.2047)",34.0638,-118.2047,AUTO THEFT,Auto theft
12/21/2014,12/20/2012,12,20,2012,1800,18,4,Hollenbeck,"(34.0841, -118.2096)",34.0812,-118.2096,AUTO THEFT,Auto theft
1/1/2013,12/26/2012,12,26,2012,700,7,5,Harbor,"(33.7753, -118.2456)",33.7913,-118.2456,AUTO THEFT,Auto theft
1/2/2013,12/30/2012,12,30,2012,1130,11,5,Harbor,"(33.7753, -118.2686)",33.7325,-118.2686,AUTO THEFT,Auto theft
1/2/2013,12/31/2012,12,31,2012,1200,12,5,Harbor,"(33.7791, -118.2519)",33.783,-118.2519,AUTO THEFT,Auto theft
1/2/2013,12/30/2012,12,30,2012,1200,12,5,Harbor,"(33.8223, -118.3015)",33.7829,-118.3015,AUTO THEFT,Auto theft
1/3/2013,12/27/2012,12,27,2012,2345,23,5,Harbor,"(33.7729, -118.2593)",33.7904,-118.2593,AUTO THEFT,Auto theft
1/4/2013,1/4/2012,1,4,2012,1300,13,5,Harbor,"(33.7801, -118.2611)",33.7315,-118.2611,AUTO THEFT,Auto theft
1/4/2013,12/2/2012,12,2,2012,1200,12,5,Harbor,"(33.7426, -118.3195)",33.7881,-118.3195,AUTO THEFT,Auto theft
1/4/2013,1/3/2012,1,3,2012,1900,19,5,Harbor,"(33.7388, -118.2879)",33.7882,-118.2879,AUTO THEFT,Auto theft
1/7/2013,12/29/2012,12,29,2012,900,9,5,Harbor,"(33.7257, -118.2766)",33.7492,-118.2766,AUTO THEFT,Auto theft
1/7/2013,12/29/2012,12,29,2012,900,9,5,Harbor,"(33.7257, -118.2766)",33.7492,-118.2766,AUTO THEFT,Auto theft
1/17/2013,11/19/2012,11,19,2012,700,7,5,Harbor,"(33.7225, -118.2893)",33.7978,-118.2893,AUTO THEFT,Auto theft
2/14/2013,11/8/2012,11,8,2012,1236,12,5,Harbor,"(33.8048, -118.2235)",33.7849,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/17/2012,12,17,2012,700,7,5,Harbor,"(33.8048, -118.2235)",33.7397,-118.2235,AUTO THEFT,Auto theft
2/19/2013,11/29/2012,11,29,2012,1148,11,5,Harbor,"(33.8048, -118.2235)",33.7451,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/17/2012,12,17,2012,821,8,5,Harbor,"(33.8048, -118.2235)",33.8315,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/27/2012,12,27,2012,1213,12,5,Harbor,"(33.8048, -118.2235)",33.7821,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/17/2012,8,17,2012,2339,23,5,Harbor,"(33.8048, -118.2235)",33.7306,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/14/2012,9,14,2012,627,6,5,Harbor,"(33.8048, -118.2235)",33.7379,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/26/2012,12,26,2012,1531,15,5,Harbor,"(33.8048, -118.2235)",33.8429,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/25/2012,8,25,2012,1919,19,5,Harbor,"(33.8048, -118.2235)",33.7818,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/28/2012,8,28,2012,943,9,5,Harbor,"(33.8048, -118.2235)",33.7798,-118.2235,AUTO THEFT,Auto theft
2/19/2013,10/8/2012,10,8,2012,1117,11,5,Harbor,"(33.8048, -118.2235)",33.7578,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/17/2012,8,17,2012,126,1,5,Harbor,"(33.8048, -118.2235)",33.7895,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/29/2012,9,29,2012,1147,11,5,Harbor,"(33.8048, -118.2235)",33.7345,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/28/2012,12,28,2012,1509,15,5,Harbor,"(33.8048, -118.2235)",33.781,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/24/2012,8,24,2012,820,8,5,Harbor,"(33.8048, -118.2235)",33.7933,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/24/2012,8,24,2012,110,1,5,Harbor,"(33.8048, -118.2235)",33.7828,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/24/2012,8,24,2012,706,7,5,Harbor,"(33.8048, -118.2235)",33.8019,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/23/2012,8,23,2012,150,1,5,Harbor,"(33.8048, -118.2235)",33.7781,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/24/2012,8,24,2012,543,5,5,Harbor,"(33.8048, -118.2235)",33.727,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/24/2012,8,24,2012,644,6,5,Harbor,"(33.8048, -118.2235)",33.7658,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/15/2012,9,15,2012,625,6,5,Harbor,"(33.8048, -118.2235)",33.737,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/22/2012,8,22,2012,402,4,5,Harbor,"(33.8048, -118.2235)",33.7548,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/29/2012,9,29,2012,1218,12,5,Harbor,"(33.8048, -118.2235)",33.7893,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/20/2012,9,20,2012,144,1,5,Harbor,"(33.8048, -118.2235)",33.7858,-118.2235,AUTO THEFT,Auto theft
2/19/2013,8/24/2012,8,24,2012,157,1,5,Harbor,"(33.8048, -118.2235)",33.8046,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/12/2012,12,12,2012,326,3,5,Harbor,"(33.8048, -118.2235)",33.7434,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/11/2012,12,11,2012,458,4,5,Harbor,"(33.8048, -118.2235)",33.8457,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/3/2012,12,3,2012,1257,12,5,Harbor,"(33.8048, -118.2235)",33.7892,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/1/2012,12,1,2012,814,8,5,Harbor,"(33.8048, -118.2235)",33.7805,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/26/2012,12,26,2012,1621,16,5,Harbor,"(33.8048, -118.2235)",33.7193,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/3/2012,12,3,2012,657,6,5,Harbor,"(33.8048, -118.2235)",33.7261,-118.2235,AUTO THEFT,Auto theft
2/19/2013,10/17/2012,10,17,2012,2349,23,5,Harbor,"(33.8048, -118.2235)",33.7379,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/17/2012,12,17,2012,1417,14,5,Harbor,"(33.8048, -118.2235)",33.781,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/15/2012,9,15,2012,709,7,5,Harbor,"(33.8048, -118.2235)",33.7967,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/20/2012,9,20,2012,59,0,5,Harbor,"(33.8048, -118.2235)",33.7889,-118.2235,AUTO THEFT,Auto theft
2/19/2013,10/18/2012,10,18,2012,748,7,5,Harbor,"(33.8048, -118.2235)",33.7261,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/17/2012,12,17,2012,1133,11,5,Harbor,"(33.8048, -118.2235)",33.7725,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/5/2012,9,5,2012,1903,19,5,Harbor,"(33.8048, -118.2235)",33.7904,-118.2235,AUTO THEFT,Auto theft
2/19/2013,9/5/2012,9,5,2012,1903,19,5,Harbor,"(33.8048, -118.2235)",33.7958,-118.2235,AUTO THEFT,Auto theft
2/19/2013,11/30/2012,11,30,2012,302,3,5,Harbor,"(33.8048, -118.2235)",33.7343,-118.2235,AUTO THEFT,Auto theft
2/19/2013,10/5/2012,10,5,2012,1115,11,5,Harbor,"(33.8048, -118.2235)",33.746,-118.2235,AUTO THEFT,Auto theft
2/19/2013,10/5/2012,10,5,2012,1115,11,5,Harbor,"(33.8048, -118.2235)",33.7909,-118.2235,AUTO THEFT,Auto theft
2/19/2013,10/5/2012,10,5,2012,1115,11,5,Harbor,"(33.8048, -118.2235)",33.7827,-118.2235,AUTO THEFT,Auto theft
2/19/2013,12/17/2012,12,17,2012,1133,11,5,Harbor,"(33.8048, -118.2235)",33.7766,-118.2235,AUTO THEFT,Auto theft
2/19/2013,11/30/2012,11,30,2012,302,3,5,Harbor,"(33.8048, -118.2235)",33.7976,-118.2235,AUTO THEFT,Auto theft
2/20/2013,8/22/2012,8,22,2012,2305,23,5,Harbor,"(33.8048, -118.2235)",33.7849,-118.2235,AUTO THEFT,Auto theft
2/20/2013,8/22/2012,8,22,2012,2305,23,5,Harbor,"(33.8048, -118.2235)",33.7736,-118.2235,AUTO THEFT,Auto theft
2/20/2013,8/22/2012,8,22,2012,449,4,5,Harbor,"(33.8048, -118.2235)",33.7369,-118.2235,AUTO THEFT,Auto theft
2/20/2013,8/23/2012,8,23,2012,104,1,5,Harbor,"(33.8048, -118.2235)",33.8561,-118.2235,AUTO THEFT,Auto theft
2/21/2013,9/19/2012,9,19,2012,2210,22,5,Harbor,"(33.8048, -118.2235)",33.7847,-118.2235,AUTO THEFT,Auto theft
2/21/2013,8/17/2012,8,17,2012,35,0,5,Harbor,"(33.8048, -118.2235)",33.8638,-118.2235,AUTO THEFT,Auto theft
2/21/2013,9/14/2012,9,14,2012,149,1,5,Harbor,"(33.8048, -118.2235)",33.7342,-118.2235,AUTO THEFT,Auto theft
2/21/2013,8/22/2012,8,22,2012,545,5,5,Harbor,"(33.8048, -118.2235)",33.7771,-118.2235,AUTO THEFT,Auto theft
2/21/2013,8/17/2012,8,17,2012,2152,21,5,Harbor,"(33.8048, -118.2235)",33.777,-118.2235,AUTO THEFT,Auto theft
2/21/2013,9/29/2012,9,29,2012,1026,10,5,Harbor,"(33.8048, -118.2235)",33.7905,-118.2235,AUTO THEFT,Auto theft
2/21/2013,8/22/2012,8,22,2012,2244,22,5,Harbor,"(33.8048, -118.2235)",33.7288,-118.2235,AUTO THEFT,Auto theft
2/21/2013,8/24/2012,8,24,2012,53,0,5,Harbor,"(33.8048, -118.2235)",33.7735,-118.2235,AUTO THEFT,Auto theft
2/21/2013,9/29/2012,9,29,2012,1111,11,5,Harbor,"(33.8048, -118.2235)",33.7828,-118.2235,AUTO THEFT,Auto theft
2/21/2013,12/19/2012,12,19,2012,15,0,5,Harbor,"(33.8048, -118.2235)",33.7464,-118.2235,AUTO THEFT,Auto theft
2/21/2013,9/19/2012,9,19,2012,2356,23,5,Harbor,"(33.8048, -118.2235)",33.8389,-118.2235,AUTO THEFT,Auto theft
2/21/2013,8/22/2012,8,22,2012,629,6,5,Harbor,"(33.8048, -118.2235)",33.7325,-118.2235,AUTO THEFT,Auto theft
2/21/2013,12/10/2012,12,10,2012,1327,13,5,Harbor,"(33.8048, -118.2235)",33.7388,-118.2235,AUTO THEFT,Auto theft
2/21/2013,10/5/2012,10,5,2012,840,8,5,Harbor,"(33.8048, -118.2235)",33.7315,-118.2235,AUTO THEFT,Auto theft
2/21/2013,9/20/2012,9,20,2012,532,5,5,Harbor,"(33.8048, -118.2235)",33.7769,-118.2235,AUTO THEFT,Auto theft
2/21/2013,11/28/2012,11,28,2012,1832,18,5,Harbor,"(33.8048, -118.2235)",33.7799,-118.2235,AUTO THEFT,Auto theft
2/21/2013,11/27/2012,11,27,2012,1629,16,5,Harbor,"(33.8048, -118.2235)",33.7867,-118.2235,AUTO THEFT,Auto theft
2/22/2013,12/27/2012,12,27,2012,1518,15,5,Harbor,"(33.8048, -118.2235)",33.7832,-118.2235,AUTO THEFT,Auto theft
2/22/2013,11/27/2012,11,27,2012,2034,20,5,Harbor,"(33.8048, -118.2235)",33.785,-118.2235,AUTO THEFT,Auto theft
2/22/2013,12/18/2012,12,18,2012,2004,20,5,Harbor,"(33.8048, -118.2235)",33.7913,-118.2235,AUTO THEFT,Auto theft
2/22/2013,11/26/2012,11,26,2012,1927,19,5,Harbor,"(33.8048, -118.2235)",33.7589,-118.2235,AUTO THEFT,Auto theft
2/22/2013,12/21/2012,12,21,2012,1801,18,5,Harbor,"(33.8048, -118.2235)",33.8448,-118.2235,AUTO THEFT,Auto theft
2/22/2013,12/29/2012,12,29,2012,1155,11,5,Harbor,"(33.8048, -118.2235)",33.7875,-118.2235,AUTO THEFT,Auto theft
2/22/2013,10/19/2012,10,19,2012,635,6,5,Harbor,"(33.8048, -118.2235)",33.8213,-118.2235,AUTO THEFT,Auto theft
2/22/2013,11/28/2012,11,28,2012,1323,13,5,Harbor,"(33.8048, -118.2235)",33.7306,-118.2235,AUTO THEFT,Auto theft
2/22/2013,12/22/2012,12,22,2012,1240,12,5,Harbor,"(33.8048, -118.2235)",33.7361,-118.2235,AUTO THEFT,Auto theft
2/22/2013,11/27/2012,11,27,2012,2130,21,5,Harbor,"(33.8048, -118.2235)",33.8503,-118.2235,AUTO THEFT,Auto theft
3/6/2013,11/28/2012,11,28,2012,1739,17,5,Harbor,"(33.8048, -118.2235)",33.7847,-118.2235,AUTO THEFT,Auto theft
3/6/2013,11/28/2012,11,28,2012,1420,14,5,Harbor,"(33.8048, -118.2235)",33.783,-118.2235,AUTO THEFT,Auto theft
3/6/2013,12/22/2012,12,22,2012,1350,13,5,Harbor,"(33.8048, -118.2235)",33.7848,-118.2235,AUTO THEFT,Auto theft
3/6/2013,12/27/2012,12,27,2012,929,9,5,Harbor,"(33.8048, -118.2235)",33.7888,-118.2235,AUTO THEFT,Auto theft
3/6/2013,11/29/2012,11,29,2012,1532,15,5,Harbor,"(33.8048, -118.2235)",33.8316,-118.2235,AUTO THEFT,Auto theft
3/6/2013,11/30/2012,11,30,2012,721,7,5,Harbor,"(33.8048, -118.2235)",33.8419,-118.2235,AUTO THEFT,Auto theft
3/7/2013,11/30/2012,11,30,2012,640,6,5,Harbor,"(33.8048, -118.2235)",33.7799,-118.2235,AUTO THEFT,Auto theft
3/13/2013,9/14/2012,9,14,2012,706,7,5,Harbor,"(33.8048, -118.2235)",33.7971,-118.2235,AUTO THEFT,Auto theft
4/6/2013,12/11/2012,12,11,2012,538,5,5,Harbor,"(33.8048, -118.2235)",33.7815,-118.2235,AUTO THEFT,Auto theft
4/6/2013,12/3/2012,12,3,2012,754,7,5,Harbor,"(33.8048, -118.2235)",33.7987,-118.2235,AUTO THEFT,Auto theft
5/4/2013,12/21/2012,12,21,2012,2046,20,5,Harbor,"(33.8048, -118.2235)",33.7638,-118.2235,AUTO THEFT,Auto theft
6/7/2013,4/30/2012,4,30,2012,1630,16,5,Harbor,"(33.7115, -118.2879)",33.7945,-118.2879,AUTO THEFT,Auto theft
9/17/2013,11/28/2012,11,28,2012,200,2,5,Harbor,"(33.7279, -118.2946)",33.7846,-118.2946,AUTO THEFT,Auto theft
2/5/2014,12/7/2012,12,7,2012,1200,12,5,Harbor,"(33.7589, -118.2872)",33.7369,-118.2872,AUTO THEFT,Auto theft
2/1/2013,12/28/2012,12,28,2012,2000,20,6,Hollywood,"(34.1018, -118.3034)",34.1053,-118.3034,AUTO THEFT,Auto theft
5/31/2013,10/14/2012,10,14,2012,800,8,6,Hollywood,"(34.1065, -118.3333)",34.1016,-118.3333,AUTO THEFT,Auto theft
11/7/2014,11/6/2012,11,6,2012,1200,12,6,Hollywood,"(34.0944, -118.3483)",34.0497,-118.3483,AUTO THEFT,Auto theft
3/31/2015,12/25/2012,12,25,2012,1000,10,6,Hollywood,"(34.098, -118.3295)",34.0473,-118.3295,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,2200,22,7,Wilshire,"(34.0364, -118.3317)",34.0507,-118.3317,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,2045,20,7,Wilshire,"(34.042, -118.3731)",34.0487,-118.3731,AUTO THEFT,Auto theft
1/2/2013,12/31/2012,12,31,2012,2359,23,7,Wilshire,"(34.0371, -118.3687)",34.0568,-118.3687,AUTO THEFT,Auto theft
1/2/2013,12/31/2012,12,31,2012,2359,23,7,Wilshire,"(34.0371, -118.3687)",34.0762,-118.3687,AUTO THEFT,Auto theft
1/3/2013,2/14/2012,2,14,2012,800,8,7,Wilshire,"(34.0404, -118.3544)",34.038,-118.3544,AUTO THEFT,Auto theft
1/6/2013,11/16/2012,11,16,2012,1930,19,7,Wilshire,"(34.0557, -118.3405)",34.0711,-118.3405,AUTO THEFT,Auto theft
3/23/2013,3/23/2012,3,23,2012,2125,21,7,Wilshire,"(34.0478, -118.3459)",34.0327,-118.3459,AUTO THEFT,Auto theft
6/17/2013,9/25/2012,9,25,2012,600,6,7,Wilshire,"(34.0387, -118.3236)",34.0444,-118.3236,AUTO THEFT,Auto theft
1/20/2016,7/2/2012,7,2,2012,1200,12,7,Wilshire,"(34.0837, -118.3574)",34.1917,-118.3574,AUTO THEFT,Auto theft
1/8/2013,12/5/2012,12,5,2012,700,7,8,West LA,"(34.0534, -118.4613)",34.153,-118.4613,AUTO THEFT,Auto theft
1/30/2013,10/20/2012,10,20,2012,1900,19,8,West LA,"(34.0617, -118.4416)",34.1877,-118.4416,AUTO THEFT,Auto theft
2/22/2013,12/25/2012,12,25,2012,700,7,8,West LA,"(34.0444, -118.4566)",34.153,-118.4566,AUTO THEFT,Auto theft
7/29/2013,9/15/2012,9,15,2012,1200,12,8,West LA,"(34.0294, -118.4502)",34.203,-118.4502,AUTO THEFT,Auto theft
10/17/2013,12/17/2012,12,17,2012,1500,15,8,West LA,"(34.0711, -118.4454)",34.1958,-118.4454,AUTO THEFT,Auto theft
4/22/2014,4/15/2012,4,15,2012,1400,14,8,West LA,"(34.0348, -118.3945)",34.1594,-118.3945,AUTO THEFT,Auto theft
1/2/2013,12/31/2012,12,31,2012,1600,16,9,Van Nuys,"(34.1957, -118.452)",34.1839,-118.452,AUTO THEFT,Auto theft
1/2/2013,12/11/2012,12,11,2012,1700,17,9,Van Nuys,"(34.1939, -118.4618)",34.1538,-118.4618,AUTO THEFT,Auto theft
1/8/2013,12/3/2012,12,3,2012,1345,13,9,Van Nuys,"(34.1939, -118.44)",34.1576,-118.44,AUTO THEFT,Auto theft
1/21/2013,11/23/2012,11,23,2012,1500,15,9,Van Nuys,"(34.174, -118.4485)",34.1581,-118.4485,AUTO THEFT,Auto theft
3/5/2013,12/7/2012,12,7,2012,850,8,9,Van Nuys,"(34.153, -118.4375)",34.194,-118.4375,AUTO THEFT,Auto theft
3/7/2013,10/26/2012,10,26,2012,1600,16,9,Van Nuys,"(34.1939, -118.4487)",34.1867,-118.4487,AUTO THEFT,Auto theft
3/21/2013,12/23/2012,12,23,2012,1600,16,9,Van Nuys,"(34.1685, -118.4487)",34.1857,-118.4487,AUTO THEFT,Auto theft
10/2/2014,10/1/2012,10,1,2012,5,0,9,Van Nuys,"(34.1649, -118.4574)",34.212,-118.4574,AUTO THEFT,Auto theft
1/12/2013,12/25/2012,12,25,2012,1400,14,10,West Valley,"(34.1687, -118.5244)",34.1716,-118.5244,AUTO THEFT,Auto theft
1/18/2013,12/12/2012,12,12,2012,800,8,10,West Valley,"(34.201, -118.5535)",34.1962,-118.5535,AUTO THEFT,Auto theft
1/22/2013,12/16/2012,12,16,2012,1400,14,10,West Valley,"(34.1939, -118.5257)",34.1694,-118.5257,AUTO THEFT,Auto theft
1/22/2013,12/24/2012,12,24,2012,1200,12,10,West Valley,"(34.203, -118.4859)",34.1589,-118.4859,AUTO THEFT,Auto theft
1/24/2013,12/28/2012,12,28,2012,950,9,10,West Valley,"(34.1556, -118.4774)",34.2157,-118.4774,AUTO THEFT,Auto theft
3/13/2013,12/13/2012,12,13,2012,1750,17,10,West Valley,"(34.1905, -118.536)",34.1807,-118.536,AUTO THEFT,Auto theft
4/23/2013,4/21/2012,4,21,2012,2100,21,10,West Valley,"(34.2048, -118.5361)",34.2128,-118.5361,AUTO THEFT,Auto theft
5/27/2014,8/15/2012,8,15,2012,1600,16,10,West Valley,"(34.2212, -118.5078)",34.0996,-118.5078,AUTO THEFT,Auto theft
1/1/2013,12/29/2012,12,29,2012,1000,10,11,Northeast,"(34.1128, -118.1845)",34.1096,-118.1845,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,2130,21,11,Northeast,"(34.0924, -118.2246)",34.0848,-118.2246,AUTO THEFT,Auto theft
1/1/2013,12/27/2012,12,27,2012,2000,20,11,Northeast,"(34.1003, -118.2343)",34.1074,-118.2343,AUTO THEFT,Auto theft
1/1/2013,12/31/2012,12,31,2012,1530,15,11,Northeast,"(34.0999, -118.2717)",34.1209,-118.2717,AUTO THEFT,Auto theft
1/2/2013,12/31/2012,12,31,2012,1800,18,11,Northeast,"(34.1253, -118.2296)",34.136,-118.2296,AUTO THEFT,Auto theft
1/2/2013,8/12/2012,8,12,2012,1100,11,11,Northeast,"(34.0985, -118.2339)",34.1178,-118.2339,AUTO THEFT,Auto theft
